ID,HW_Platform,Backend,Precision,Category,Output_Tokens,Latency_s,Gross_Energy_J,Net_Energy_J,Power_W,Q_ped,LpW
357,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,164,42.4104,1606.7805,1250.5328,37.89,7.688,0.00014496
358,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,166,43.3495,1670.76,1306.6238,38.54,8.245,0.00014556
359,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,155,48.13,1776.5459,1372.2537,36.91,8.044,0.00012179
360,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,181,50.0852,1752.2679,1331.5522,34.99,8.43,0.0001264
361,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,176,50.078,1650.5587,1229.9036,32.96,7.657,0.00012432
362,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,128,36.2107,1459.8347,1155.665,40.32,8.583,0.0002051
363,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,182,39.6978,1403.6375,1070.1763,35.36,7.672,0.00018059
364,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,157,44.1938,2157.0271,1785.7992,48.81,9.029,0.00011441
365,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,188,55.2723,1895.7699,1431.4827,34.3,7.416,9.373e-05
366,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,149,49.5925,1671.2269,1254.6496,33.7,7.716,0.00012401
367,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,178,47.6447,1900.3338,1500.1179,39.89,8.44,0.00011809
368,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,171,39.5059,1716.6359,1384.786,43.45,9.039,0.00016522
369,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,184,36.8307,1411.5766,1102.1985,38.33,8.391,0.0002067
370,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,180,45.8601,1839.1207,1453.8959,40.1,8.51,0.00012763
371,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,172,35.6564,1128.4398,828.9258,31.65,8.248,0.00027906
372,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,144,40.3124,1440.3116,1101.6871,35.73,7.747,0.00017444
373,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,145,40.9802,1407.3561,1063.1225,34.34,8.005,0.00018374
374,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,165,50.2017,1579.7147,1158.0202,31.47,7.658,0.00013173
375,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,177,39.6846,1528.2327,1194.8818,38.51,7.626,0.00016082
376,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,164,28.4281,859.9515,621.1559,30.25,8.433,0.00047757
377,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,191,44.324,1483.6269,1111.3053,33.47,7.701,0.00015634
378,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,171,37.8253,1370.025,1052.2926,36.22,8.393,0.00021086
379,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,156,41.8302,1472.0259,1120.6522,35.19,7.615,0.00016245
380,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,171,41.1318,1624.1889,1278.6818,39.49,8.382,0.00015937
381,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,182,40.122,1571.5598,1234.5351,39.17,8.005,0.00016161
382,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,185,45.8678,1891.0528,1505.763,41.23,8.915,0.00012908
383,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,200,33.3225,1357.338,1077.4288,40.73,8.395,0.00023383
384,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,163,38.8081,1633.5443,1307.5561,42.09,8.833,0.00017407
385,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,176,45.2938,1725.3898,1344.9219,38.09,7.877,0.00012931
386,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,187,38.2839,1499.2809,1177.6958,39.16,8.267,0.00018336
387,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,177,32.9124,1312.8872,1036.4227,39.89,7.769,0.00022776
388,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,166,45.2102,1744.9237,1365.1581,38.6,8.041,0.00013028
389,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,143,47.6647,1749.763,1349.3794,36.71,8.114,0.00012615
390,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,166,41.357,1527.5818,1180.1827,36.94,7.892,0.00016169
391,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,154,31.0114,1092.7978,832.3018,35.24,7.657,0.00029666
392,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,140,45.4122,1797.2192,1415.7564,39.58,7.562,0.00011762
393,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,160,32.6366,1232.7155,958.568,37.77,7.117,0.00022749
394,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,154,43.2675,1548.0638,1184.6166,35.78,7.733,0.00015087
395,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,190,36.8077,1317.0582,1007.8736,35.78,8.541,0.00023023
396,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,191,35.3369,1196.6337,899.804,33.86,7.473,0.00023503
397,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,158,39.2137,1628.3854,1298.9904,41.53,7.583,0.00014887
398,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,172,40.6102,1558.4227,1217.2971,38.38,9.1,0.00018408
399,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,137,38.1213,1337.302,1017.0833,35.08,7.934,0.00020463
400,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Humanities,167,44.779,1832.8007,1456.6571,40.93,8.394,0.00012869
401,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,186,39.1912,1416.3093,1087.103,36.14,8.548,0.00020063
402,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,196,46.893,1555.7817,1161.8802,33.18,8.558,0.00015707
403,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,162,43.1183,1796.9255,1434.7315,41.67,7.509,0.00012138
404,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,37.8332,1370.3243,1052.5254,36.22,8.129,0.00020414
405,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,144,36.9239,1353.958,1043.797,36.67,7.463,0.00019364
406,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,150,32.7035,1250.7177,976.0081,38.24,9.414,0.00029493
407,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,193,43.17,1817.4148,1454.7871,42.1,7.474,0.00011901
408,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,39.6852,1514.7903,1181.4344,38.17,7.737,0.00016502
409,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,188,28.7901,976.0748,734.2376,33.9,7.741,0.0003662
410,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,177,38.7071,1548.4238,1223.2838,40.0,7.522,0.00015886
411,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,129,36.7344,1337.2259,1028.6568,36.4,8.889,0.00023524
412,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,133,50.1087,2240.2446,1819.3319,44.71,9.403,0.00010314
413,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,180,32.405,1234.5033,962.3014,38.1,8.012,0.00025693
414,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,170,33.8167,1023.8811,739.8208,30.28,7.606,0.00030402
415,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,153,47.5938,1872.8544,1473.0662,39.35,7.166,0.00010221
416,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,179,48.9265,2197.0989,1786.1161,44.91,8.123,9.295e-05
417,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,180,37.5771,1638.952,1323.3044,43.62,8.088,0.00016265
418,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,198,38.1867,1699.6283,1378.8597,44.51,7.927,0.00015055
419,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,181,44.9277,1551.3902,1173.9978,34.53,8.346,0.00015823
420,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,29.0337,1198.8734,954.9907,41.29,8.43,0.00030404
421,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,178,31.5496,1122.3129,857.2966,35.57,8.395,0.00031038
422,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,175,40.084,1558.6684,1221.9625,38.89,8.088,0.00016512
423,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,49.9694,1681.2041,1261.4611,33.64,7.711,0.00012233
424,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,156,39.2471,1406.7874,1077.1121,35.84,8.56,0.00020249
425,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,42.1451,1505.9751,1151.9566,35.73,8.246,0.00016985
426,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,186,47.7225,1968.3103,1567.4416,41.24,8.666,0.00011585
427,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,186,52.9772,2166.8999,1721.8916,40.9,8.619,9.448e-05
428,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,189,38.485,1503.5661,1180.292,39.07,7.558,0.00016639
429,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,41.5091,1385.3044,1036.6281,33.37,7.552,0.00017551
430,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,195,51.4391,1903.7231,1471.6346,37.01,7.877,0.00010406
431,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,142,33.3801,1184.6136,904.2206,35.49,7.733,0.0002562
432,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,47.1489,1939.8895,1543.8385,41.14,8.603,0.00011819
433,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,170,36.1011,1524.3199,1221.0707,42.22,8.409,0.00019076
434,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,180,42.1534,1761.8983,1407.8102,41.8,8.768,0.00014775
435,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,149,40.2899,1428.5467,1090.1119,35.46,8.43,0.00019194
436,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,189,36.4267,1038.5858,732.6012,28.51,8.34,0.00031252
437,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,163,36.2912,1158.2582,853.4117,31.92,8.816,0.00028465
438,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,180,43.0926,1856.2453,1494.2671,43.08,8.465,0.00013146
439,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,171,46.9759,1723.8097,1329.212,36.7,8.273,0.00013249
440,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,40.8994,1450.8034,1107.2482,35.47,8.951,0.00019766
441,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,41.9786,1840.7332,1488.1128,43.85,8.295,0.00013279
442,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,179,44.6843,1900.3383,1524.9898,42.53,8.094,0.00011878
443,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,179,36.3533,1388.1699,1082.8025,38.19,7.838,0.00019912
444,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,169,45.5943,1690.323,1307.3306,37.07,8.577,0.00014389
445,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,46.0245,1732.252,1345.6466,37.64,8.834,0.00014264
446,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,170,55.6596,2164.8833,1697.3428,38.9,8.216,8.697e-05
447,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,168,39.569,1729.1735,1396.7936,43.7,8.868,0.00016045
448,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,199,39.1264,1548.5679,1219.9065,39.58,7.294,0.00015282
449,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,166,45.7524,1859.4286,1475.1083,40.64,8.213,0.00012169
450,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,177,46.0232,1941.8298,1555.2352,42.19,8.221,0.00011486
451,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,143,38.7105,1316.3954,991.227,34.01,7.891,0.00020565
452,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,193,39.4229,1606.1693,1275.0168,40.74,9.384,0.00018669
453,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,44.5221,1650.3904,1276.4047,37.07,8.208,0.00014444
454,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,193,37.131,1087.7045,775.8037,29.29,8.044,0.00027924
455,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,39.3831,1207.1479,876.3297,30.65,8.252,0.0002391
456,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,159,42.0838,1453.4309,1099.927,34.54,7.279,0.00015725
457,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,183,46.9781,1877.2099,1482.5941,39.96,7.875,0.00011307
458,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,157,38.3352,1475.8387,1153.8233,38.5,8.712,0.00019696
459,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,172,31.6511,1226.3318,960.4623,38.75,7.938,0.00026112
460,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,194,31.2504,1404.0262,1141.5231,44.93,7.842,0.00021983
461,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,180,34.7992,1171.2769,878.9639,33.66,8.869,0.00028996
462,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,146,34.5089,1311.4754,1021.6007,38.0,8.883,0.00025197
463,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,149,40.7651,1596.5866,1254.1597,39.17,8.488,0.00016602
464,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,147,35.18,1249.7024,954.19,35.52,8.022,0.00023897
465,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,188,37.8051,1444.1233,1126.5603,38.2,8.125,0.00019077
466,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,37.4199,1216.1546,901.8271,32.5,7.854,0.00023274
467,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,39.2213,1687.8739,1358.4154,43.03,7.763,0.00014571
468,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,136,48.7415,1740.7718,1331.343,35.71,7.739,0.00011926
469,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,45.1745,2042.3354,1662.8695,45.21,7.943,0.00010574
470,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,198,41.6871,1583.5403,1233.3687,37.99,7.743,0.0001506
471,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,144,39.1105,1630.8352,1302.3074,41.7,7.489,0.00014703
472,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,171,39.2605,1488.5023,1158.7137,37.91,8.345,0.00018344
473,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,43.3698,1647.7238,1283.4172,37.99,8.353,0.00015007
474,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,190,44.7545,1613.6641,1237.7262,36.06,9.056,0.00016348
475,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,149,36.6989,1413.5278,1105.2573,38.52,7.919,0.00019523
476,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,191,41.797,1638.9854,1287.8906,39.21,8.382,0.00015571
477,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,130,30.6293,1082.9002,825.6145,35.36,8.39,0.00033178
478,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,173,42.7433,1609.8112,1250.7678,37.66,8.118,0.00015185
479,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,45.7156,1644.1459,1260.1349,35.96,8.597,0.00014923
480,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,178,40.0876,1849.997,1513.2609,46.15,8.612,0.00014196
481,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,167,51.4092,1942.5468,1510.7091,37.79,8.397,0.00010812
482,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,197,36.8413,1602.9033,1293.4363,43.51,8.117,0.00017034
483,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,199,42.7742,1600.4096,1241.1065,37.42,8.068,0.00015198
484,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,41.4065,1615.1661,1267.3511,39.01,7.583,0.0001445
485,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,197,41.0584,1374.439,1029.5485,33.48,7.853,0.00018577
486,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,40.9827,1497.3116,1153.0572,36.54,7.941,0.00016804
487,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,194,42.1784,1638.0758,1283.7775,38.84,7.7,0.0001422
488,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,183,46.179,2015.7592,1627.8557,43.65,8.451,0.00011242
489,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,179,49.0398,1906.5164,1494.5823,38.88,8.814,0.00012026
490,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,172,41.5878,1785.9079,1436.5699,42.94,7.804,0.00013062
491,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,151,46.0027,1855.8666,1469.4438,40.34,8.376,0.00012391
492,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,156,37.8105,1655.9432,1338.3354,43.8,7.744,0.00015303
493,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,171,45.7362,1733.0964,1348.9127,37.89,8.094,0.0001312
494,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,183,37.4852,1741.7812,1426.9051,46.47,7.909,0.00014787
495,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,47.4896,1728.673,1329.7607,36.4,8.529,0.00013506
496,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,177,53.5375,1896.1568,1446.4421,35.42,7.914,0.0001022
497,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,40.9407,1386.4508,1042.5485,33.86,8.726,0.00020444
498,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,200,29.7603,1376.6678,1126.6816,46.26,8.122,0.00024223
499,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,172,38.6404,1583.0227,1258.4433,40.97,7.928,0.00016304
500,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,F16_GGUF,Meta-cognition,191,48.2521,1781.9789,1376.661,36.93,7.638,0.00011498
