ID,HW_Platform,Backend,Precision,Category,Output_Tokens,Latency_s,Gross_Energy_J,Net_Energy_J,Power_W,Q_ped,LpW
365,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,169,16.0375,453.1901,318.4752,28.26,8.161,0.00159783
366,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,186,19.4111,631.3813,468.3284,32.53,8.092,0.00089014
367,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,153,14.7385,389.7132,265.91,26.44,7.901,0.00201602
368,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,200,14.5733,423.5075,301.092,29.06,8.363,0.00190592
369,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,200,16.7248,477.7009,337.2122,28.56,7.817,0.00138604
370,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,199,18.0732,543.4534,391.6384,30.07,8.132,0.00114889
371,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,144,16.324,505.7307,368.6092,30.98,8.463,0.00140647
372,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,196,19.0908,522.6665,362.3036,27.38,7.718,0.00111585
373,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,186,18.0993,583.303,431.2692,32.23,7.69,0.00098518
374,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,142,18.0678,548.8355,397.0658,30.38,7.389,0.00102995
375,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,177,17.4636,434.8893,288.1947,24.9,7.456,0.00148144
376,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,186,21.1881,523.6832,345.7034,24.72,7.059,0.00096371
377,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,190,15.8692,478.7013,345.4003,30.17,8.39,0.00153068
378,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,181,12.0926,357.7148,256.137,29.58,8.951,0.00288988
379,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,184,19.6689,588.3062,423.0871,29.91,8.751,0.00105159
380,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,200,15.3388,462.0309,333.1847,30.12,7.164,0.00140177
381,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,200,16.5265,509.5394,370.7164,30.83,8.387,0.00136893
382,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,114,19.0501,625.8595,465.839,32.85,8.749,0.00098589
383,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,171,12.9353,350.4019,241.7458,27.09,7.772,0.00248542
384,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,174,13.6715,368.0171,253.1761,26.92,8.063,0.00232947
385,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,139,12.9373,351.1019,242.4284,27.14,6.966,0.00222104
386,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,180,14.6323,453.7329,330.8215,31.01,8.149,0.00168344
387,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,200,17.2232,580.1794,435.5042,33.69,7.457,0.00099416
388,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,154,17.4008,504.4882,358.3215,28.99,8.114,0.00130135
389,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,185,16.8802,391.5397,249.7463,23.2,7.198,0.0017074
390,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,157,13.3332,339.0473,227.0485,25.43,8.292,0.00273909
391,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,163,11.4488,319.0489,222.8791,27.87,8.543,0.00334797
392,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,200,16.4141,470.0741,332.1953,28.64,7.603,0.00139435
393,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,166,15.3093,444.834,316.2361,29.06,7.419,0.00153243
394,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,188,17.2647,523.2593,378.2357,30.31,6.889,0.00105496
395,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,136,17.7741,521.2631,371.9606,29.33,7.871,0.00119054
396,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,200,16.5903,549.7721,410.4135,33.14,7.708,0.00113205
397,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,191,17.8963,506.5927,356.2639,28.31,7.203,0.00112974
398,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,173,16.7813,466.2782,325.3149,27.79,8.246,0.00151047
399,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,190,17.4131,549.2251,402.9548,31.54,7.776,0.00110821
400,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Humanities,146,14.8202,383.8458,259.3563,25.9,7.451,0.00193849
401,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,15.9228,498.243,364.4914,31.29,7.722,0.00133052
402,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,170,16.7132,509.5387,369.1476,30.49,8.567,0.00138857
403,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,173,18.0231,536.8573,385.4632,29.79,8.324,0.00119817
404,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,167,15.4731,536.1007,406.1263,34.65,7.942,0.00126383
405,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,165,17.3945,495.0081,348.8948,28.46,8.332,0.00137292
406,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,193,15.7417,566.212,433.9814,35.97,7.406,0.00108408
407,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,183,16.0532,474.6726,339.826,29.57,8.027,0.00147142
408,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,192,18.042,480.3563,328.8036,26.62,8.087,0.00136322
409,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,177,12.1146,368.2318,266.4694,30.4,7.766,0.0024057
410,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,189,13.5774,369.1224,255.0722,27.19,8.236,0.00237813
411,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,168,13.1874,370.5014,259.7272,28.1,7.604,0.00222006
412,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,11.3994,356.9347,261.1797,31.31,8.275,0.00277937
413,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,143,14.8756,472.3855,347.4301,31.76,8.297,0.00160538
414,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,17.8738,508.6517,358.5117,28.46,6.493,0.00101327
415,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,15.7017,517.6038,385.7092,32.96,8.629,0.0014248
416,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,159,16.7154,558.9787,418.5697,33.44,6.425,0.00091831
417,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,18.5874,636.0899,479.9561,34.22,7.69,0.000862
418,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,199,19.0881,604.7573,444.4169,31.68,8.543,0.00100706
419,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,199,16.1548,549.5479,413.8475,34.02,7.845,0.00117341
420,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,178,19.1425,477.2953,316.4981,24.93,7.248,0.00119632
421,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,173,16.4935,483.4212,344.8761,29.31,7.441,0.00130815
422,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,173,14.5415,403.8511,281.7028,27.77,8.544,0.00208575
423,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,186,15.0518,459.5879,333.1531,30.53,7.011,0.00139813
424,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,13.1909,377.2582,266.4549,28.6,8.597,0.00244596
425,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,181,14.4349,429.2188,307.9655,29.73,7.981,0.00179532
426,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,157,15.5482,551.4948,420.8902,35.47,7.39,0.00112927
427,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,196,17.9875,534.6754,383.5802,29.72,7.707,0.00111701
428,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,198,19.9136,624.4635,457.1891,31.36,7.481,0.0008217
429,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,192,13.3974,395.889,283.3507,29.55,8.46,0.00222856
430,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,194,17.1249,520.8036,376.9541,30.41,8.391,0.00129986
431,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,172,14.1149,426.5065,307.9417,30.22,7.116,0.00163716
432,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,157,17.2969,544.0782,398.7845,31.46,7.8,0.00113081
433,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,158,16.0247,536.2329,401.6253,33.46,7.561,0.00117481
434,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,142,12.4551,433.5956,328.9728,34.81,8.683,0.00211915
435,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,183,18.2494,566.9537,413.6585,31.07,7.308,0.00096807
436,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,176,15.0295,478.7005,352.4527,31.85,8.844,0.00166957
437,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,168,15.1788,409.4875,281.9855,26.98,7.993,0.00186743
438,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,112,14.0535,420.9584,302.9088,29.95,7.406,0.00173975
439,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,150,14.926,490.0627,364.6843,32.83,7.658,0.00140687
440,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,17.1986,561.0984,416.6304,32.62,7.593,0.00105967
441,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,163,15.9026,489.6805,356.0988,30.79,7.347,0.00129739
442,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,185,16.9902,555.2717,412.5542,32.68,8.059,0.00114975
443,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,147,17.06,538.6561,395.3518,31.57,7.371,0.00109286
444,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,19.0734,640.1193,479.9028,33.56,6.876,0.0007512
445,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,174,15.5801,483.1436,352.2704,31.01,7.813,0.00142354
446,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,184,13.1986,385.4525,274.5842,29.2,7.073,0.00195164
447,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,18.5412,577.3785,421.6327,31.14,7.619,0.0009746
448,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,15.6039,343.1969,212.1243,21.99,7.537,0.00227707
449,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,171,18.6406,582.9317,426.3503,31.27,7.557,0.00095087
450,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,164,17.1051,361.6016,217.9189,21.14,9.051,0.00242815
451,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,170,16.0246,406.6133,272.0066,25.37,8.039,0.00184431
452,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,189,17.0324,535.9246,392.8522,31.46,8.138,0.00121622
453,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,175,20.3971,643.2659,471.93,31.54,7.086,0.00073613
454,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,169,20.6617,556.7325,383.1746,26.95,7.67,0.0009688
455,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,16.4457,463.8693,325.7254,28.21,8.122,0.00151621
456,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,175,16.6364,566.2617,426.516,34.04,7.477,0.00105374
457,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,18.5601,535.3609,379.4561,28.84,8.482,0.00120436
458,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,179,14.5241,529.8422,407.8396,36.48,7.385,0.00124673
459,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,16.9994,513.2919,370.4966,30.19,7.861,0.00124813
460,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,185,16.2457,509.1805,372.7167,31.34,7.705,0.00127249
461,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,199,16.9592,588.9466,446.4893,34.73,8.095,0.00106906
462,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,162,14.5499,444.7458,322.5264,30.57,7.677,0.00163593
463,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,159,12.9619,355.0712,246.1912,27.39,7.869,0.00246591
464,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,188,11.9467,357.1209,256.7683,29.89,7.887,0.00257111
465,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,199,13.9535,420.0042,302.7949,30.1,7.628,0.00180542
466,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,178,15.3368,404.5647,275.7358,26.38,8.262,0.0019537
467,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,149,15.6843,462.4307,330.6826,29.48,8.134,0.0015683
468,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,148,20.3682,572.7913,401.6985,28.12,7.964,0.00097337
469,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,146,18.6226,610.6011,454.1714,32.79,7.786,0.00092057
470,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,139,14.2796,432.6281,312.6794,30.3,8.424,0.0018867
471,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,180,17.0302,500.8267,357.7731,29.41,7.887,0.00129445
472,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,15.4451,461.8511,332.112,29.9,7.851,0.00153055
473,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,177,15.7028,484.0359,352.132,30.82,8.064,0.00145837
474,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,128,16.6892,532.8369,392.6478,31.93,8.892,0.00135694
475,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,173,17.6003,482.2613,334.4191,27.4,7.313,0.00124247
476,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,174,15.5876,425.284,294.3485,27.28,8.41,0.00183297
477,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,18.5341,617.0573,461.3709,33.29,7.026,0.00082165
478,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,145,13.9019,403.7879,287.0117,29.05,8.123,0.00203583
479,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,169,16.3133,427.9445,290.9127,26.23,8.829,0.0018604
480,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,200,21.7551,684.039,501.2961,31.44,8.264,0.00075777
481,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,187,16.7685,528.1637,387.3086,31.5,8.099,0.00124704
482,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,190,19.3098,500.3928,338.1909,25.91,7.719,0.00118201
483,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,180,16.4922,508.6612,370.1268,30.84,8.026,0.00131483
484,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,185,17.5196,565.1769,418.012,32.26,7.879,0.00107586
485,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,195,16.1808,505.6208,369.7025,31.25,7.601,0.00127063
486,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,160,15.9421,509.6631,375.7491,31.97,7.859,0.00131197
487,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,197,14.6631,385.1707,262.0007,26.27,8.113,0.0021118
488,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,147,17.2036,535.496,390.9855,31.13,7.611,0.00113152
489,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,185,14.5118,425.9592,304.0603,29.35,7.591,0.00172036
490,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,181,17.6977,510.5474,361.8865,28.85,7.303,0.00114028
491,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,164,18.5791,606.3765,450.312,32.64,8.213,0.00098167
492,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,177,17.0697,586.2076,442.822,34.34,8.294,0.00109726
493,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,164,15.6989,552.981,421.1104,35.22,8.13,0.00122978
494,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,154,17.2533,584.568,439.64,33.88,8.512,0.00112218
495,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,170,15.6518,467.8749,336.3998,29.89,8.056,0.00153003
496,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,153,18.2646,569.6309,416.2078,31.19,8.214,0.00108052
497,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,185,12.454,402.8524,298.2384,32.35,8.168,0.00219908
498,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,152,15.5952,476.2672,345.2673,30.54,7.962,0.00147868
499,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,193,12.1193,370.4401,268.638,30.57,7.734,0.00237552
500,Intel Core Ultra 5 125H (Meteor Lake),llama.cpp,Q4_K_M,Meta-cognition,152,13.1604,427.7978,317.2506,32.51,9.161,0.00219418
